"Id","ETS Forecasts","ARIMA Forecasts","Prophet Forecasts"
52,1.53655300282661,1.01811733454461,-0.497898380023763
53,1.57398039982906,1.01811733454461,0.525646502336133
54,1.61140779683151,1.01811733454461,0.754675051804927
55,1.39556541339188,1.52166214040452,-0.0856751516161771
56,1.39556541339188,1.57260709812481,-2.05271372206106
57,1.39556541339188,1.62355205584509,-3.46952826285829
58,1.39556541339188,1.67449701356538,-4.82306473938261
59,1.39556541339188,1.72544197128566,-6.56114914591878
60,1.39556541339188,1.77638692900595,-8.04761738924064
61,1.39556541339188,1.82733188672623,-9.47810287968063
62,1.39556541339188,1.87827684444651,-10.4528459379727
63,1.39556541339188,1.9292218021668,-11.8887763251041
64,1.39556541339188,1.98016675988708,-12.6412055574441
65,1.39556541339188,2.03111171760737,-13.2034145732792
66,1.39556541339188,2.08205667532765,-14.0315069359532
67,1.39556541339188,2.13300163304794,-14.4994716660574
68,1.39556541339188,2.18394659076822,-14.8148716469194
69,1.39556541339188,2.2348915484885,-14.5915218853093
70,1.39556541339188,2.28583650620879,-14.7614097085104
71,1.39556541339188,2.33678146392907,-14.1961949608085
72,1.39556541339188,2.38772642164936,-13.4065778064203
73,0.880050253478637,0.87679198570744,0.272693045501047
74,0.914643422599201,1.24288151611282,-0.995712225982211
75,0.949236591719765,1.35546320100287,-1.15026482515294
76,0.98382976084033,1.20777378036297,-2.34561631369759
77,1.01842292996089,1.2268117161873,-2.87636461689064
78,1.05301609908146,1.32139197115632,-4.57557133759001
79,1.08760926820202,1.39542835782734,-5.02792032897841
80,1.12220243732259,1.41861423542251,-5.54745005189944
81,1.15679560644315,1.44909986531992,-6.80278778460505
82,1.19138877556372,1.49671204647906,-6.79601109889711
83,1.22598194468428,1.54709701858904,-7.68484027241512
84,1.26057511380484,1.58988145502809,-7.77084192703209
85,1.29516828292541,1.63077690826718,-8.89777847304225
86,1.32976145204597,1.67400100307171,-8.66449904807406
87,1.36435462116654,1.71861067373886,-8.40231081188204
88,1.3989477902871,1.76245534396012,-8.79976753168745
89,1.43354095940767,1.80565081331364,-7.88101205675091
90,1.46813412852823,1.8490016339448,-7.82738957661488
91,-6.21785903568215e-05,0,-0.796884077970651
92,-6.21785903568215e-05,0,-1.18844329720041
93,-6.21785903568215e-05,0,-2.3402018024017
94,-6.21785903568215e-05,0,-3.12376907673858
95,-6.21785903568215e-05,0,-4.30191942619876
96,-6.21785903568215e-05,0,-5.75518222585308
97,-6.21785903568215e-05,0,-7.52683840864831
98,-6.21785903568215e-05,0,-9.89898900880239
99,-6.21785903568215e-05,0,-10.6047508031166
100,-6.21785903568215e-05,0,-11.8880118825633
101,-6.21785903568215e-05,0,-12.6058875648915
102,-6.21785903568215e-05,0,-13.5114595662287
103,-6.21785903568215e-05,0,-14.4807395962731
104,-6.21785903568215e-05,0,-15.5578914832866
105,-6.21785903568215e-05,0,-17.0313711184473
106,-6.21785903568215e-05,0,-16.6460373518056
107,-6.21785903568215e-05,0,-16.6626693959308
108,-6.21785903568215e-05,0,-15.9600383910435
109,0.573263041833249,0,-0.880105564595374
110,0.573263041833249,0,-3.18780208394717
111,0.573263041833249,0,-4.02623753744727
112,0.573263041833249,0,-6.08070996570699
113,0.573263041833249,0,-7.94776148562671
114,0.573263041833249,0,-9.91909030296502
115,0.573263041833249,0,-11.4885327989993
116,0.573263041833249,0,-13.8120233707843
117,0.573263041833249,0,-15.7953019720894
118,0.573263041833249,0,-16.1335464357071
119,0.573263041833249,0,-17.5076203121459
120,0.573263041833249,0,-18.5130021398823
121,0.573263041833249,0,-19.4439890858137
122,0.573263041833249,0,-19.8008775440943
123,0.573263041833249,0,-20.7500189946611
124,0.573263041833249,0,-21.2115146936793
125,0.573263041833249,0,-19.8987231386893
126,0.573263041833249,0,-19.5142712775218
127,2.53311443188311e-05,0,-0.625488684567959
128,2.53311443188311e-05,0,-1.6853657531416
129,2.53311443188311e-05,0,-1.38824449093368
130,2.53311443188311e-05,0,-2.65129290810761
131,2.53311443188311e-05,0,-3.75596380602919
132,2.53311443188311e-05,0,-4.64361184147371
133,2.53311443188311e-05,0,-5.0166601144662
134,2.53311443188311e-05,0,-5.25985796342187
135,2.53311443188311e-05,0,-5.96454188833812
136,2.53311443188311e-05,0,-5.23172451826687
137,2.53311443188311e-05,0,-5.98737954313655
138,2.53311443188311e-05,0,-6.52393208531952
139,2.53311443188311e-05,0,-6.79564350898459
140,2.53311443188311e-05,0,-6.51948088369682
141,2.53311443188311e-05,0,-6.09601974791971
142,2.53311443188311e-05,0,-6.13330099693624
143,2.53311443188311e-05,0,-4.74947742869677
144,2.53311443188311e-05,0,-4.88762991333551
145,0.000174130889015556,0.532677390195022,-0.238665414062888
146,0.000174130889015556,0,-1.74385408401703
147,0.000174130889015556,0,-2.87493470232287
148,0.000174130889015556,0,-2.91863747334021
149,0.000174130889015556,0,-3.73297579953065
150,0.000174130889015556,0,-5.03539429754094
151,0.000174130889015556,0,-6.24506785519278
152,0.000174130889015556,0,-7.26108495168786
153,0.000174130889015556,0,-8.26544160716656
154,0.000174130889015556,0,-8.84042280220158
155,0.000174130889015556,0,-8.27763049438775
156,0.000174130889015556,0,-8.44025770479723
157,0.000174130889015556,0,-9.0512430239033
158,0.000174130889015556,0,-9.53557577156507
159,0.000174130889015556,0,-9.79848284556574
160,0.000174130889015556,0,-10.028421455823
161,0.000174130889015556,0,-9.81445252397311
162,0.000174130889015556,0,-8.4552520089946
163,3.50995334473193e-05,0.165570096494851,-0.732206551008788
164,3.50995334473193e-05,0.659059563573997,-0.388974129594211
165,3.50995334473193e-05,0.247961739596443,-1.43957387706144
166,3.50995334473193e-05,-0.636792272876987,-0.878334700505616
167,3.50995334473193e-05,-0.703819092003762,-1.0044282401532
168,3.50995334473193e-05,-0.00674017308530161,-2.0769165438711
169,3.50995334473193e-05,0.180934920469668,-3.27824991827537
170,3.50995334473193e-05,0.140718828993603,-3.72548775738902
171,3.50995334473193e-05,0.0960342829090868,-2.87632025174178
172,3.50995334473193e-05,-0.261442085767047,-3.45847547406752
173,3.50995334473193e-05,0.364141559416187,-2.4708557803946
174,3.50995334473193e-05,0.337330831765478,-2.21517206907476
175,3.50995334473193e-05,0.0505882200199039,-2.95105160595574
176,3.50995334473193e-05,0.21479897483541,-3.85965504863427
177,3.50995334473193e-05,0.0780043956563991,-4.05507049488501
178,3.50995334473193e-05,-0.216401329098428,-2.9905560098548
179,3.50995334473193e-05,-0.238704793095006,-3.38820740767093
180,3.50995334473193e-05,-0.00674876753059659,-2.24038646774376
181,3.30487805158321e-05,0,-0.858434934923973
182,3.30487805158321e-05,0,-0.846943298785276
183,3.30487805158321e-05,0,-0.890938462254136
184,3.30487805158321e-05,0,-1.13337864056142
185,3.30487805158321e-05,0,-0.454576740400831
186,3.30487805158321e-05,0,-1.00837438514843
187,3.30487805158321e-05,0,-0.843806770544404
188,3.30487805158321e-05,0,-0.781509547960396
189,3.30487805158321e-05,0,0.190182029511787
190,3.30487805158321e-05,0,0.977624368532081
191,3.30487805158321e-05,0,1.42195501012119
192,3.30487805158321e-05,0,2.63128631769739
193,3.30487805158321e-05,0,2.44468721968678
194,3.30487805158321e-05,0,2.8105570155528
195,3.30487805158321e-05,0,2.91014165124306
196,3.30487805158321e-05,0,3.76124677577879
197,3.30487805158321e-05,0,4.28033757263506
198,3.30487805158321e-05,0,4.32224303278293
199,-8.55255193688945e-05,-0.387104309556332,-1.87362789995776
200,-8.55255193688945e-05,0.634430460202064,-5.11111032754696
201,-8.55255193688945e-05,-0.278067450162108,-6.45947208091733
202,-8.55255193688945e-05,0.276609469836472,-10.0423386249318
203,-8.55255193688945e-05,-0.157622771365126,-12.6522779901299
204,-8.55255193688945e-05,0.12915715923273,-14.3503368244106
205,-8.55255193688945e-05,-0.0828491425410624,-17.2707524814882
206,-8.55255193688945e-05,0.0624825744966631,-19.5046802933038
207,-8.55255193688945e-05,-0.0422759765122712,-21.6774588887602
208,-8.55255193688945e-05,0.0307436761969245,-21.7277549545703
209,-8.55255193688945e-05,-0.0213044311250103,-23.799693813788
210,-8.55255193688945e-05,0.0152453082936573,-24.7097747160403
211,-8.55255193688945e-05,-0.0106778753462128,-24.5458884609196
212,-8.55255193688945e-05,0.00758656261305105,-25.4714592846434
213,-8.55255193688945e-05,-0.00533899350725786,-25.6085650220918
214,-8.55255193688945e-05,0.00378127849077397,-25.6145739353424
215,-8.55255193688945e-05,-0.00266669283143476,-23.4606553578787
216,-8.55255193688945e-05,0.00188598379718683,-23.3232860666277
217,0.000210307803119255,0,0.124256779481821
218,0.000210307803119255,0,-1.47482718609353
219,0.000210307803119255,0,-1.08232078123395
220,0.000210307803119255,0,-0.422470469688148
221,0.000210307803119255,0,-1.16433715587363
222,0.000210307803119255,0,-1.82124079910907
223,0.000210307803119255,0,-1.62642815822612
224,0.000210307803119255,0,-1.65795190931295
225,0.000210307803119255,0,-2.77285838693262
226,0.000210307803119255,0,-1.88063862797539
227,0.000210307803119255,0,-0.721114029713269
228,0.000210307803119255,0,-0.978921822289649
229,0.000210307803119255,0,-1.18247499429346
230,0.000210307803119255,0,-0.579155911338818
231,0.000210307803119255,0,-0.259746639333867
232,0.000210307803119255,0,-1.09220737800166
233,0.000210307803119255,0,0.00522921160982909
234,0.000210307803119255,0,1.28646483034698
235,-7.42953029911307e-05,0,0.362292125736619
236,-7.42953029911307e-05,0,-0.563685420336448
237,-7.42953029911307e-05,0,-0.235455804555371
238,-7.42953029911307e-05,0,0.66284768145714
239,-7.42953029911307e-05,0,0.985827877081884
240,-7.42953029911307e-05,0,0.45364391047363
241,-7.42953029911307e-05,0,0.61346469495369
242,-7.42953029911307e-05,0,0.0934787810624915
243,-7.42953029911307e-05,0,-1.1726205842399
244,-7.42953029911307e-05,0,-1.24725588467673
245,-7.42953029911307e-05,0,-0.79389851875629
246,-7.42953029911307e-05,0,-0.934946048085342
247,-7.42953029911307e-05,0,-1.92563402138305
248,-7.42953029911307e-05,0,-2.1933690135275
249,-7.42953029911307e-05,0,-3.08453771753788
250,-7.42953029911307e-05,0,-4.64085013187346
251,-7.42953029911307e-05,0,-4.90177409925595
252,-7.42953029911307e-05,0,-4.51024533797802
253,3.02692346729107e-05,0,-1.80320045263501
254,3.02692346729107e-05,0,-5.04765815287763
255,3.02692346729107e-05,0,-6.33554063079441
256,3.02692346729107e-05,0,-6.94114766380259
257,3.02692346729107e-05,0,-8.18452984462317
258,3.02692346729107e-05,0,-10.304316353652
259,3.02692346729107e-05,0,-12.4068207231968
260,3.02692346729107e-05,0,-13.8201212570594
261,3.02692346729107e-05,0,-15.57568575326
262,3.02692346729107e-05,0,-15.308850396471
263,3.02692346729107e-05,0,-14.3243919917631
264,3.02692346729107e-05,0,-13.9717598077044
265,3.02692346729107e-05,0,-14.5172100660201
266,3.02692346729107e-05,0,-15.0922855864883
267,3.02692346729107e-05,0,-15.0473544917623
268,3.02692346729107e-05,0,-15.432792366648
269,3.02692346729107e-05,0,-13.8991295501124
270,3.02692346729107e-05,0,-11.7624112503859
271,-0.000244018437786609,0,-1.33109259193359
272,-0.000244018437786609,0,-5.10918472146204
273,-0.000244018437786609,0,-6.57793028070561
274,-0.000244018437786609,0,-7.78448351165678
275,-0.000244018437786609,0,-10.3472851189897
276,-0.000244018437786609,0,-11.9946809893349
277,-0.000244018437786609,0,-14.0060133424628
278,-0.000244018437786609,0,-14.813843958305
279,-0.000244018437786609,0,-17.3766745707456
280,-0.000244018437786609,0,-17.4418012462806
281,-0.000244018437786609,0,-17.0879860328434
282,-0.000244018437786609,0,-17.9683650052839
283,-0.000244018437786609,0,-17.8481409865089
284,-0.000244018437786609,0,-18.0446978367279
285,-0.000244018437786609,0,-17.028823816275
286,-0.000244018437786609,0,-17.7964376573278
287,-0.000244018437786609,0,-16.1304825562206
288,-0.000244018437786609,0,-14.1426987791787
289,0.363017310020559,0.912538678661035,2.23331237316481
290,0.363017310020559,1.43714315759407,4.13785523686312
291,0.363017310020559,1.04687731274401,5.47099931094995
292,0.363017310020559,1.13477924239196,7.55206045520328
293,0.363017310020559,0.593966480749805,9.10950322078913
294,0.363017310020559,1.4494021225707,10.5916956408451
295,0.363017310020559,1.30607414433409,12.4290189590984
296,0.363017310020559,0.930800238902671,13.3479825814096
297,0.363017310020559,0.998090042746604,13.9591700935891
298,0.363017310020559,1.05251141380154,13.8688257705839
299,0.363017310020559,1.67602243617027,14.4272495099776
300,0.363017310020559,1.34296843655098,14.3958728214529
301,0.363017310020559,1.11330734958227,14.2571980657408
302,0.363017310020559,1.30348978761153,14.4760569974934
303,0.363017310020559,1.31980444346049,13.8128622685162
304,0.363017310020559,1.2490349305837,12.9107017327107
305,0.363017310020559,1.26673984456536,11.4061089028339
306,0.363017310020559,1.2852413027977,10.6767006373123
307,0.112761286443647,0,-0.259044883519485
308,0.112761286443647,0,-1.95052396285943
309,0.112761286443647,0,-1.77873151302745
310,0.112761286443647,0,-2.12376913966937
311,0.112761286443647,0,-2.15118627548924
312,0.112761286443647,0,-2.316281281618
313,0.112761286443647,0,-3.58841938513745
314,0.112761286443647,0,-2.48235765626961
315,0.112761286443647,0,-2.84435872416519
316,0.112761286443647,0,-1.51994690434914
317,0.112761286443647,0,-0.905447941902178
318,0.112761286443647,0,-0.175690034946756
319,0.112761286443647,0,0.211669237124686
320,0.112761286443647,0,-0.708399770926674
321,0.112761286443647,0,0.559963004513484
322,0.112761286443647,0,0.186807427132354
323,0.112761286443647,0,1.34787809272093
324,0.112761286443647,0,1.6722071176383
325,-6.03086616601639e-05,0,0.0892668297544589
326,-6.03086616601639e-05,0,-0.234256139551098
327,-6.03086616601639e-05,0,0.971071566650007
328,-6.03086616601639e-05,0,-0.123278252014402
329,-6.03086616601639e-05,0,0.386261414588081
330,-6.03086616601639e-05,0,0.251422576327789
331,-6.03086616601639e-05,0,0.0888133117398816
332,-6.03086616601639e-05,0,0.745580527473704
333,-6.03086616601639e-05,0,0.184790915228425
334,-6.03086616601639e-05,0,1.18989942278479
335,-6.03086616601639e-05,0,-0.0638867957573022
336,-6.03086616601639e-05,0,0.328823298971337
337,-6.03086616601639e-05,0,0.11962013769915
338,-6.03086616601639e-05,0,-0.0769806404154315
339,-6.03086616601639e-05,0,0.582208691914383
340,-6.03086616601639e-05,0,0.0545804487112687
341,-6.03086616601639e-05,0,1.11641475380062
342,-6.03086616601639e-05,0,-0.0654849123363991
343,-0.986913710120867,-1.3315400989031,-0.543963248473768
344,-0.986913710120867,-1.34835938728568,0.490328538017579
345,-0.986913710120867,-1.35763489681135,1.98879853308508
346,-0.986913710120867,-1.34106005361992,2.3913350661505
347,-0.986913710120867,-1.3493448957927,3.45638942813514
348,-0.986913710120867,-1.35167939347424,3.26470133849571
349,-0.986913710120867,-1.34531007263085,3.00477662325742
350,-0.986913710120867,-1.34916083625962,3.92734252760778
351,-0.986913710120867,-1.3495219937344,4.69050233483909
352,-0.986913710120867,-1.34714313563713,5.89256993873707
353,-0.986913710120867,-1.34885838190976,5.97394088962458
354,-0.986913710120867,-1.34877070213183,6.69344910062774
355,-0.986913710120867,-1.34791076894222,6.13219364440349
356,-0.986913710120867,-1.3486491866839,5.47912186735611
357,-0.986913710120867,-1.34852239159792,5.98559009087998
358,-0.986913710120867,-1.34822372881535,6.3106194590005
359,-0.986913710120867,-1.34853244601349,7.05382363225853
360,-0.986913710120867,-1.34844642562784,6.65736118383927
361,-1.06547205716308,-1.16310307227152,1.33845704284132
362,-1.1057112317654,-1.16310307227152,2.68493080336906
363,-1.14595040636772,-1.16310307227152,5.70129517963356
364,-1.18618958097005,-1.16310307227152,6.65095117843234
365,-1.22642875557237,-1.16310307227152,8.23035283780104
366,-1.26666793017469,-1.16310307227152,9.33692593443753
367,-1.30690710477702,-1.16310307227152,10.2696312747196
368,-1.34714627937934,-1.16310307227152,11.8456548242183
369,-1.38738545398167,-1.16310307227152,12.2761722211136
370,-1.42762462858399,-1.16310307227152,14.2952547903393
371,-1.46786380318631,-1.16310307227152,14.1811214538554
372,-1.50810297778864,-1.16310307227152,14.6451369101427
373,-1.54834215239096,-1.16310307227152,14.5995273833378
374,-1.58858132699328,-1.16310307227152,14.3577609336828
375,-1.62882050159561,-1.16310307227152,14.7510760087717
376,-1.66905967619793,-1.16310307227152,14.0041064615897
377,-1.70929885080025,-1.16310307227152,14.8636701398112
378,-1.74953802540258,-1.16310307227152,13.619924808429
379,-1.10112314032218,-1.17416384564604,-0.58341463201369
380,-1.10112314032218,-1.1297471566763,-0.346862453454029
381,-1.10112314032218,-1.1297471566763,0.420224829766422
382,-1.10112314032218,-1.1297471566763,0.625740297973469
383,-1.10112314032218,-1.1297471566763,2.30691879555314
384,-1.10112314032218,-1.1297471566763,2.85733781185975
385,-1.10112314032218,-1.1297471566763,3.10968874121764
386,-1.10112314032218,-1.1297471566763,4.61199289777194
387,-1.10112314032218,-1.1297471566763,5.35326886727601
388,-1.10112314032218,-1.1297471566763,6.52740096806966
389,-1.10112314032218,-1.1297471566763,7.02609879592115
390,-1.10112314032218,-1.1297471566763,8.87258697939426
391,-1.10112314032218,-1.1297471566763,9.44901964169397
392,-1.10112314032218,-1.1297471566763,9.57960888564555
393,-1.10112314032218,-1.1297471566763,10.8071316727972
394,-1.10112314032218,-1.1297471566763,11.1188132497905
395,-1.10112314032218,-1.1297471566763,11.7103302753895
396,-1.10112314032218,-1.1297471566763,11.4788190037856
397,-1.18733438859308,-0.832043390567156,1.55192258094539
398,-1.22566769454796,-0.832043390567156,2.76590267679239
399,-1.26400100050283,-0.832043390567156,5.57820860768805
400,-1.30233430645771,-0.832043390567156,7.19795681777374
401,-1.34066761241259,-0.832043390567156,10.0425925345073
402,-1.37900091836747,-0.832043390567156,11.9123815682242
403,-1.41733422432235,-0.832043390567156,13.3286609056952
404,-1.45566753027723,-0.832043390567156,15.725001647217
405,-1.49400083623211,-0.832043390567156,16.7168388289956
406,-1.53233414218698,-0.832043390567156,19.069825729058
407,-1.57066744814186,-0.832043390567156,19.9912551852706
408,-1.60900075409674,-0.832043390567156,21.9021174104164
409,-1.64733406005162,-0.832043390567156,22.611720097743
410,-1.6856673660065,-0.832043390567156,22.6559229368004
411,-1.72400067196138,-0.832043390567156,23.4881364822646
412,-1.76233397791626,-0.832043390567156,22.7486404710114
413,-1.80066728387114,-0.832043390567156,23.232483960491
414,-1.83900058982601,-0.832043390567156,22.1803187529526
415,-0.963912163432421,-0.86948359601877,0.227875701753437
416,-1.00082806997348,-0.701559293073864,-0.0710128523270548
417,-1.03774397651454,-0.605338657759316,0.717363658811783
418,-1.0746598830556,-0.750664680667128,2.37606663507969
419,-1.11157578959666,-0.544042422804648,4.17199280607425
420,-1.14849169613773,-0.699088577008341,5.32798773071823
421,-1.18540760267879,-0.743172596638577,6.19735659511607
422,-1.22232350921985,-0.673342172024081,7.51776806613829
423,-1.25923941576091,-0.647784331298071,7.63117536738181
424,-1.29615532230197,-0.689981623926939,8.62711901665909
425,-1.33307122884303,-0.643440346290933,10.2801233415413
426,-1.36998713538409,-0.690452995804938,11.8543520506619
427,-1.40690304192515,-0.696123629624231,12.5758209030803
428,-1.44381894846621,-0.670115346403053,12.8068490619696
429,-1.48073485500727,-0.665349694284371,13.2997455286035
430,-1.51765076154833,-0.679298705089415,12.4163597277316
431,-1.5545666680894,-0.66923724181319,12.270869752768
432,-1.59148257463046,-0.682035293271388,12.6665334061019
433,-0.950144057055205,-0.417496289212232,-0.355167259570615
434,-0.98843959364867,-0.417496289212232,-1.8467084460103
435,-1.02673513024214,-0.417496289212232,-1.08515217236524
436,-1.0650306668356,-0.417496289212232,-1.25001451627498
437,-1.10332620342907,-0.417496289212232,-0.17671852334964
438,-1.14162174002253,-0.417496289212232,-0.210597534079612
439,-1.179917276616,-0.417496289212232,-0.281049027009107
440,-1.21821281320946,-0.417496289212232,0.257069467605996
441,-1.25650834980293,-0.417496289212232,-0.559909691679466
442,-1.29480388639639,-0.417496289212232,0.860485904355943
443,-1.33309942298986,-0.417496289212232,1.3164008707981
444,-1.37139495958332,-0.417496289212232,2.95039514905856
445,-1.40969049617679,-0.417496289212232,3.39609897837615
446,-1.44798603277025,-0.417496289212232,3.70470425364819
447,-1.48628156936372,-0.417496289212232,4.50418160968591
448,-1.52457710595719,-0.417496289212232,3.81649268563048
449,-1.56287264255065,-0.417496289212232,5.22303464949081
450,-1.60116817914412,-0.417496289212232,5.5145831731899
451,-0.80491013232277,-0.820154630216471,-1.55489887268025
452,-0.80491013232277,-0.820154630216471,-1.34077262406438
453,-0.80491013232277,-0.820154630216471,-1.03547455102698
454,-0.80491013232277,-0.820154630216471,-2.56165757825667
455,-0.80491013232277,-0.820154630216471,-1.91390306171523
456,-0.80491013232277,-0.820154630216471,-2.93880718545671
457,-0.80491013232277,-0.820154630216471,-3.24575616075635
458,-0.80491013232277,-0.820154630216471,-3.89595827988442
459,-0.80491013232277,-0.820154630216471,-3.62212374816005
460,-0.80491013232277,-0.820154630216471,-3.13432100236831
461,-0.80491013232277,-0.820154630216471,-4.36473718085466
462,-0.80491013232277,-0.820154630216471,-3.32163651160618
463,-0.80491013232277,-0.820154630216471,-3.86899708040486
464,-0.80491013232277,-0.820154630216471,-3.63672118377154
465,-0.80491013232277,-0.820154630216471,-3.70900382694674
466,-0.80491013232277,-0.820154630216471,-2.84326973020524
467,-0.80491013232277,-0.820154630216471,-1.77522937309231
468,-0.80491013232277,-0.820154630216471,-2.46280532360504
469,-0.655227692240108,0.123422142407844,-2.75094163463668
470,-0.655227692240108,-0.666577846135759,-4.61192111376477
471,-0.655227692240108,-0.861797417209534,-5.64799458529582
472,-0.655227692240108,-0.577274912215131,-7.11489505569783
473,-0.655227692240108,-0.577274912215131,-7.12848269990722
474,-0.655227692240108,-0.577274912215131,-7.04084529793138
475,-0.655227692240108,-0.577274912215131,-6.88163286928632
476,-0.655227692240108,-0.577274912215131,-6.89003235328097
477,-0.655227692240108,-0.577274912215131,-7.0852286212523
478,-0.655227692240108,-0.577274912215131,-6.46953911696299
479,-0.655227692240108,-0.577274912215131,-6.34400922673439
480,-0.655227692240108,-0.577274912215131,-4.86772766356503
481,-0.655227692240108,-0.577274912215131,-3.43275142796602
482,-0.655227692240108,-0.577274912215131,-2.1043603229955
483,-0.655227692240108,-0.577274912215131,-1.15207665525237
484,-0.655227692240108,-0.577274912215131,-0.619322613977844
485,-0.655227692240108,-0.577274912215131,0.474075478188299
486,-0.655227692240108,-0.577274912215131,0.816731961911767
487,-1.22836708225046,-0.923291812893719,-1.94884763807432
488,-1.25767898059329,-0.97643038038978,-3.30200056628383
489,-1.28699087893611,-0.749705825739915,-4.51330008322224
490,-1.31630277727894,-0.930376955226525,-5.40469719654018
491,-1.34561467562176,-1.11813322704595,-5.46169215165176
492,-1.37492657396459,-0.919749241727314,-5.84125332441598
493,-1.40423847230741,-0.951632382224951,-6.36906052618755
494,-1.43355037065024,-1.02248380555303,-6.79472068963407
495,-1.46286226899307,-0.760333539239127,-7.70893553622314
496,-1.49217416733589,-0.806386964402381,-8.44431929655027
497,-1.52148606567872,-0.941004668725739,-8.83160840033517
498,-1.55079796402154,-0.66822668891262,-8.36503668855642
499,-1.58010986236437,-0.892745976021877,-8.21004865521527
500,-1.60942176070719,-0.906963102421349,-8.20035143025311
501,-1.63873365905002,-0.846303363116934,-8.0929591312449
502,-1.66804555739284,-0.894641592875139,-8.48521422941852
503,-1.69735745573567,-0.944875439486607,-8.71548826281534
504,-1.72666935407849,-0.891798167595245,-8.61930714587916
505,-0.110501045879266,-0.211256254165319,-2.64371739295286
506,-0.112656834297719,-0.224698262204865,-3.06116435229309
507,-0.114497931744296,-0.224698262204865,-4.14460122821525
508,-0.116070275198217,-0.224698262204865,-5.76003579009202
509,-0.117413095993326,-0.224698262204865,-6.36900705242929
510,-0.118559898673926,-0.224698262204865,-7.08634244429219
511,-0.119539296962231,-0.224698262204865,-7.51176252752954
512,-0.120375727695574,-0.224698262204865,-7.66386485033273
513,-0.121090060546709,-0.224698262204865,-6.36099689897884
514,-0.121700118740255,-0.224698262204865,-5.70561538790445
515,-0.122221123757626,-0.224698262204865,-5.60881597844611
516,-0.122666075126194,-0.224698262204865,-4.57628796724121
517,-0.123046074768788,-0.224698262204865,-3.76500282148191
518,-0.123370604006302,-0.224698262204865,-2.81380993239662
519,-0.123647760124876,-0.224698262204865,-1.77649464674339
520,-0.123884458410219,-0.224698262204865,0.498170398952958
521,-0.124086604689986,-0.224698262204865,1.88276521776697
522,-0.124259242689304,-0.224698262204865,2.44725467534977
523,0.377266651955161,0.43320289720071,-2.1411955518214
524,0.377936365642373,0.43320289720071,-4.26234689921504
525,0.378534872965653,0.43320289720071,-6.59250754562063
526,0.379069744841291,0.43320289720071,-9.07869013773741
527,0.379547747218573,0.43320289720071,-10.0483522057572
528,0.379974926666763,0.43320289720071,-10.5335078354713
529,0.380356686862169,0.43320289720071,-12.3156729660805
530,0.380697856942832,0.43320289720071,-13.3887858488988
531,0.381002752595496,0.43320289720071,-14.2392485770456
532,0.381275230647596,0.43320289720071,-15.1629802271687
533,0.381518737854822,0.43320289720071,-16.136638478974
534,0.381736354501428,0.43320289720071,-15.5192576516338
535,0.38193083336478,0.43320289720071,-14.375653445958
